PubMedId	Entity	EntityType	NormalizedID	title/abs	Start	End 
23345592	human	Organism	9606	abs	336	341
17081065	humans	Organism	9606	abs	92	98
17081065	human	Organism	9606	abs	888	893
16263347	human	Organism	9606	title	64	69
16263347	human	Organism	9606	abs	491	496
16263347	human	Organism	9606	abs	625	630
16263347	human	Organism	9606	abs	923	928
16263347	human	Organism	9606	abs	1099	1104
16263347	human	Organism	9606	abs	1164	1169
16263347	human	Organism	9606	abs	1298	1303
16263347	human	Organism	9606	abs	1487	1492
16263347	human	Organism	9606	abs	1588	1593
7689721	human	Organism	9606	abs	446	451
12023506	human	Organism	9606	title	15	20
12023506	human	Organism	9606	abs	305	310
17289661	human	Organism	9606	abs	1021	1026
17726031	human	Organism	9606	abs	220	225
11564863	Human	Organism	9606	title	0	5
11564863	human	Organism	9606	abs	623	628
11564863	human	Organism	9606	abs	732	737
15788404	human	Organism	9606	abs	1801	1806
14654843	human	Organism	9606	title	34	39
14654843	human	Organism	9606	abs	595	600
11161714	human	Organism	9606	title	93	98
11161714	human	Organism	9606	abs	248	253
11161714	human	Organism	9606	abs	334	339
11161714	human	Organism	9606	abs	747	752
11161714	human	Organism	9606	abs	1096	1101
16443219	human	Organism	9606	title	61	66
16443219	human	Organism	9606	abs	136	141
16443219	human	Organism	9606	abs	1411	1416
15467828	human	Organism	9606	abs	365	370
16541025	human	Organism	9606	abs	559	564
20932478	human	Organism	9606	abs	439	444
20932478	human	Organism	9606	abs	669	674
12566991	human	Organism	9606	title	61	66
12566991	human	Organism	9606	abs	200	205
12566991	human	Organism	9606	abs	275	280
12566991	human	Organism	9606	abs	373	378
12566991	human	Organism	9606	abs	416	421
12566991	human	Organism	9606	abs	453	458
15606766	human	Organism	9606	abs	664	669
12429849	human	Organism	9606	title	33	38
20008104	human	Organism	9606	abs	592	597
7542657	human	Organism	9606	abs	245	250
12663043	human	Organism	9606	abs	557	562
12663043	human	Organism	9606	abs	668	673
16788062	human	Organism	9606	abs	15	20
16788062	humans	Organism	9606	abs	799	805
17726031	zebrafish	Organism	7955	abs	300	309
21282530	Drosophila	Organism	7227	abs	200	210
21282530	Drosophila	Organism	7227	abs	362	372
17726031	flies	Organism	7227	abs	321	326
17726031	nematodes	Organism	6239	abs	331	340
205532	Saccharomyces cerevisiae	Organism	4932	title	23	47
205532	Saccharomyces cerevisiae	Organism	4932	abs	62	86
14576278	Saccharomyces cerevisiae	Organism	4932	title	16	40
14576278	Saccharomyces cerevisiae	Organism	4932	abs	67	91
14576278	yeast	Organism	4932	abs	134	139
9613572	Saccharomyces cerevisiae	Organism	4932	title	81	105
9613572	Saccharomyces cerevisiae	Organism	4932	abs	37	61
12697820	yeast	Organism	4932	title	4	9
12697820	yeast	Organism	4932	abs	261	266
18182439	yeast	Organism	4932	abs	560	565
18182439	yeast	Organism	4932	abs	618	623
18182439	yeast	Organism	4932	abs	657	662
16689936	Saccharomyces cerevisiae	Organism	4932	title	66	90
16689936	yeast	Organism	4932	abs	225	230
10207082	Yeast	Organism	4932	title	0	5
10207082	Saccharomyces cerevisiae	Organism	4932	abs	43	67
12482924	yeast	Organism	4932	abs	321	326
23169667	yeast	Organism	4932	abs	397	402
23169667	yeast	Organism	4932	abs	633	638
23169667	yeast	Organism	4932	abs	839	844
22899009	Saccharomyces cerevisiae	Organism	4932	abs	430	454
22899009	yeast	Organism	4932	abs	473	478
22899009	yeast	Organism	4932	abs	990	995
12177201	yeast	Organism	4932	abs	299	304
10515935	yeast	Organism	4932	title	76	81
10515935	Saccharomyces cerevisiae	Organism	4932	title	82	106
10515935	yeast	Organism	4932	abs	23	28
10515935	Saccharomyces cerevisiae	Organism	4932	abs	29	53
10515935	yeast	Organism	4932	abs	1407	1412
14562095	yeast	Organism	4932	title	51	56
14562095	yeast	Organism	4932	abs	219	224
14562095	yeast	Organism	4932	abs	373	378
19054390	yeast	Organism	4932	title	55	60
19054390	yeast	Organism	4932	abs	110	115
19054390	Saccharomyces cerevisiae	Organism	4932	abs	116	140
17882260	yeast	Organism	4932	abs	46	51
11565753	Saccharomyces cerevisiae	Organism	4932	abs	343	367
11565753	yeast	Organism	4932	abs	1105	1110
12682047	Saccharomyces cerevisiae	Organism	4932	title	82	106
12682047	yeast	Organism	4932	abs	221	226
12682047	Saccharomyces cerevisiae	Organism	4932	abs	404	428
12682047	yeast	Organism	4932	abs	958	963
12682047	yeast	Organism	4932	abs	1514	1519
16874308	Yeast	Organism	4932	title	0	5
16874308	yeast	Organism	4932	abs	23	28
21937712	budding yeast	Organism	4932	abs	3	16
11950973	yeast	Organism	4932	abs	771	776
11950973	yeast	Organism	4932	abs	825	830
11950973	yeast	Organism	4932	abs	894	899
11950973	yeast	Organism	4932	abs	1134	1139
23543752	yeast	Organism	4932	abs	1272	1277
11564863	Saccharomyces cerevisiae	Organism	4932	abs	67	91
11564863	yeast	Organism	4932	abs	689	694
11564863	yeast	Organism	4932	abs	801	806
8846782	yeast	Organism	4932	abs	160	165
8846782	yeast	Organism	4932	abs	206	211
8846782	yeast	Organism	4932	abs	396	401
8846782	yeast	Organism	4932	abs	1345	1350
18088316	yeast	Organism	4932	abs	207	212
18660802	yeast	Organism	4932	title	53	58
18660802	yeast	Organism	4932	abs	114	119
12167088	yeast	Organism	4932	abs	86	91
16541025	yeast	Organism	4932	abs	882	887
15572352	Saccharomyces cerevisiae	Organism	4932	title	72	96
15572352	Saccharomyces cerevisiae	Organism	4932	abs	58	82
15572352	yeast	Organism	4932	abs	960	965
15606766	Saccharomyces cerevisiae	Organism	4932	title	75	99
15606766	Saccharomyces cerevisiae	Organism	4932	abs	0	24
15606766	S. cerevisiae	Organism	4932	abs	164	177
9290212	Saccharomyces cerevisiae	Organism	4932	title	40	64
9290212	Saccharomyces cerevisiae	Organism	4932	abs	70	94
9290212	yeast	Organism	4932	abs	225	230
9290212	yeast	Organism	4932	abs	921	926
9290212	S. cerevisiae	Organism	4932	abs	1128	1141
18769150	yeast	Organism	4932	abs	44	49
18769150	yeast	Organism	4932	abs	203	208
11502169	Yeast	Organism	4932	title	0	5
11502169	yeast	Organism	4932	abs	14	19
18088316	Phytophthora infestans	Organism	4787	abs	1613	1635
10072396	onion	Organism	4679	abs	436	441
23150645	maize	Organism	4577	abs	1042	1047
23150645	Zea mays	Organism	4577	abs	1049	1057
23150645	maize	Organism	4577	abs	1360	1365
23150645	maize	Organism	4577	abs	1567	1572
16731587	tobacco	Organism	4097	title	76	83
16731587	tobacco	Organism	4097	abs	242	249
16731587	Nicotiana tabacum	Organism	4097	abs	251	268
16731587	tobacco	Organism	4097	abs	1153	1160
9188482	tobacco	Organism	4097	abs	137	144
9188482	tomato	Organism	4081	abs	125	131
16461379	pepper	Organism	4072	abs	447	453
16461379	Capsicum annuum	Organism	4072	abs	455	470
16461379	pepper	Organism	4072	abs	1356	1362
9188482	carrot	Organism	4039	abs	104	110
9346891	pea	Organism	3888	abs	339	342
23150645	pea	Organism	3888	abs	1448	1451
23150645	Pisum sativum	Organism	3888	abs	1453	1466
9188482	French bean	Organism	3885	abs	112	123
16461379	Arabidopsis	Organism	3702	abs	396	407
16461379	Arabidopsis thaliana	Organism	3702	abs	409	429
16455656	Arabidopsis thaliana	Organism	3702	abs	94	114
16455656	Arabidopsis	Organism	3702	abs	297	308
16731587	Arabidopsis	Organism	3702	title	44	55
16731587	Arabidopsis thaliana	Organism	3702	abs	191	211
20634289	Arabidopsis	Organism	3702	title	112	123
20634289	Arabidopsis	Organism	3702	abs	381	392
18182439	Arabidopsis	Organism	3702	title	44	55
18182439	Arabidopsis	Organism	3702	abs	169	180
15486337	Arabidopsis	Organism	3702	title	95	106
15486337	Arabidopsis	Organism	3702	abs	874	885
9346891	Arabidopsis	Organism	3702	title	53	64
9346891	Arabidopsis thaliana	Organism	3702	abs	187	207
9188482	Arabidopsis	Organism	3702	abs	91	102
12805228	Arabidopsis	Organism	3702	title	51	62
12805228	Arabidopsis	Organism	3702	abs	90	101
17317660	Arabidopsis	Organism	3702	title	62	73
17317660	Arabidopsis	Organism	3702	abs	563	574
17317660	Arabidopsis	Organism	3702	abs	1384	1395
15775980	Arabidopsis	Organism	3702	title	85	96
15775980	Arabidopsis	Organism	3702	abs	93	104
15775980	Arabidopsis	Organism	3702	abs	463	474
15775980	Arabidopsis	Organism	3702	abs	1190	1201
20071603	Arabidopsis	Organism	3702	title	4	15
20071603	Arabidopsis	Organism	3702	abs	3	14
20071603	Arabidopsis thaliana	Organism	3702	abs	16	36
20071603	Arabidopsis	Organism	3702	abs	463	474
10072396	Arabidopsis	Organism	3702	title	86	97
10072396	Arabidopsis	Organism	3702	abs	4	15
10072396	Arabidopsis	Organism	3702	abs	131	142
10072396	Arabidopsis	Organism	3702	abs	510	521
15377779	Arabidopsis	Organism	3702	title	86	97
15377779	Arabidopsis	Organism	3702	abs	89	100
15377779	Arabidopsis	Organism	3702	abs	1137	1148
19832944	Arabidopsis	Organism	3702	abs	507	518
22253225	Arabidopsis	Organism	3702	title	66	77
22253225	Arabidopsis thaliana	Organism	3702	abs	314	334
22253225	Arabidopsis	Organism	3702	abs	587	598
22253225	Arabidopsis	Organism	3702	abs	949	960
11950973	Arabidopsis	Organism	3702	title	29	40
11950973	Arabidopsis	Organism	3702	abs	76	87
11950973	Arabidopsis	Organism	3702	abs	424	435
23150645	Arabidopsis	Organism	3702	abs	473	484
23150645	Arabidopsis thaliana	Organism	3702	abs	486	506
23150645	Arabidopsis	Organism	3702	abs	824	835
23150645	Arabidopsis	Organism	3702	abs	1027	1038
23543752	Arabidopsis	Organism	3702	title	99	110
23543752	Arabidopsis	Organism	3702	abs	149	160
23543752	Arabidopsis	Organism	3702	abs	520	531
18088316	Arabidopsis	Organism	3702	abs	445	456
18088316	Arabidopsis	Organism	3702	abs	1043	1054
18088316	Arabidopsis	Organism	3702	abs	1331	1342
12766230	Arabidopsis thaliana	Organism	3702	title	54	74
12766230	Arabidopsis	Organism	3702	abs	443	454
17921316	Arabidopsis	Organism	3702	title	0	11
17921316	Arabidopsis thaliana	Organism	3702	abs	196	216
20124190	Arabidopsis thaliana	Organism	3702	title	94	114
20124190	Arabidopsis	Organism	3702	abs	827	838
16263347	E. coli	Organism	562	abs	865	872
23150645	Escherichia coli	Organism	562	abs	123	139
23150645	E. coli	Organism	562	abs	1131	1138
17921316	Escherichia coli	Organism	562	abs	599	615
10207082	GFP	Protein	Protein	abs	731	734
